work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2022-01-01,Senior,Full time,Data Engineer,75000.0,US Dollar,75000.0,USA,Not remote,USA,Middle
2022-01-01,Senior,Full time,Data Science Manager,175000.0,US Dollar,175000.0,USA,Not remote,USA,Middle
2022-01-01,Senior,Full time,Data Science Manager,120000.0,US Dollar,120000.0,USA,Not remote,USA,Middle
2022-01-01,Senior,Full time,Data Engineer,167500.0,US Dollar,167500.0,USA,Not remote,USA,Middle
2022-01-01,Senior,Full time,Data Engineer,106500.0,US Dollar,106500.0,USA,Not remote,USA,Middle
2022-01-01,Middle,Full time,Data Analyst,75000.0,US Dollar,75000.0,USA,Fully remote,USA,Middle
2022-01-01,Middle,Full time,Data Analyst,60000.0,US Dollar,60000.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Applied Scientist,184000.0,US Dollar,184000.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Applied Scientist,142000.0,US Dollar,142000.0,USA,Fully remote,USA,Middle
2022-01-01,Middle,Full time,Data Scientist,145000.0,US Dollar,145000.0,USA,Not remote,USA,Middle
2022-01-01,Middle,Full time,Data Scientist,100000.0,US Dollar,100000.0,USA,Not remote,USA,Middle
2022-01-01,Junior,Full time,Machine Learning Software Engineer,10000.0,US Dollar,10000.0,MAR,Partially remote,MAR,Small
2022-01-01,Middle,Full time,Data Scientist,2500000.0,Indian Rupee,31795.0,IND,Fully remote,USA,Middle
2022-01-01,Middle,Full time,NLP Engineer,198000.0,Zloty,44365.0,POL,Fully remote,POL,Small
2022-01-01,Executive,Full time,Data Engineer,200000.0,US Dollar,200000.0,USA,Not remote,USA,Middle
2022-01-01,Executive,Full time,Data Engineer,145000.0,US Dollar,145000.0,USA,Not remote,USA,Middle
2022-01-01,Middle,Full time,Data Engineer,75000.0,Pound Sterling,92350.0,GBR,Fully remote,GBR,Middle
2022-01-01,Middle,Full time,Data Engineer,60000.0,Pound Sterling,73880.0,GBR,Fully remote,GBR,Middle
2022-01-01,Senior,Full time,Applied Scientist,192000.0,US Dollar,192000.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Applied Scientist,164000.0,US Dollar,164000.0,USA,Fully remote,USA,Middle
2022-01-01,Executive,Full time,Data Engineer,310000.0,US Dollar,310000.0,USA,Fully remote,USA,Middle
2022-01-01,Executive,Full time,Data Engineer,239000.0,US Dollar,239000.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Data Analyst,120000.0,US Dollar,120000.0,USA,Not remote,USA,Middle
2022-01-01,Senior,Full time,Data Analyst,95000.0,US Dollar,95000.0,USA,Not remote,USA,Middle
2022-01-01,Senior,Full time,Machine Learning Engineer,145000.0,US Dollar,145000.0,USA,Not remote,USA,Middle
2022-01-01,Senior,Full time,Machine Learning Engineer,135000.0,US Dollar,135000.0,USA,Not remote,USA,Middle
2022-01-01,Senior,Full time,Data Engineer,78000.0,US Dollar,78000.0,USA,Not remote,USA,Middle
2022-01-01,Senior,Full time,Data Engineer,70000.0,Euro,73546.0,ESP,Not remote,ESP,Middle
2022-01-01,Senior,Full time,Data Engineer,35000.0,Euro,36773.0,ESP,Not remote,ESP,Middle
2022-01-01,Middle,Full time,Data Engineer,160000.0,US Dollar,160000.0,USA,Fully remote,USA,Middle
2022-01-01,Middle,Full time,Data Engineer,120000.0,US Dollar,120000.0,USA,Fully remote,USA,Middle
2022-01-01,Middle,Full time,Data Engineer,2800000.0,Indian Rupee,35610.0,IND,Partially remote,IND,Large
2022-01-01,Senior,Full time,AI Scientist,125000.0,US Dollar,125000.0,COL,Fully remote,COL,Large
2022-01-01,Senior,Full time,Data Engineer,95000.0,US Dollar,95000.0,USA,Not remote,USA,Middle
2022-01-01,Senior,Full time,Data Scientist,45000.0,Euro,47280.0,ESP,Not remote,ESP,Middle
2022-01-01,Senior,Full time,Data Scientist,36000.0,Euro,37824.0,ESP,Not remote,ESP,Middle
2022-01-01,Senior,Full time,Data Analyst,115934.0,US Dollar,115934.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Data Analyst,81666.0,US Dollar,81666.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Data Scientist,175000.0,US Dollar,175000.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Data Scientist,140000.0,US Dollar,140000.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Research Engineer,249500.0,US Dollar,249500.0,USA,Not remote,USA,Middle
2022-01-01,Senior,Full time,Research Engineer,149850.0,US Dollar,149850.0,USA,Not remote,USA,Middle
2022-01-01,Middle,Full time,Analytics Engineer,122500.0,US Dollar,122500.0,USA,Fully remote,USA,Middle
2022-01-01,Middle,Full time,Analytics Engineer,100000.0,US Dollar,100000.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Data Scientist,249500.0,US Dollar,249500.0,USA,Not remote,USA,Middle
2022-01-01,Senior,Full time,Data Scientist,149850.0,US Dollar,149850.0,USA,Not remote,USA,Middle
2022-01-01,Junior,Full time,Data Analyst,55000.0,US Dollar,55000.0,USA,Not remote,USA,Middle
2022-01-01,Junior,Full time,Data Analyst,48000.0,US Dollar,48000.0,USA,Not remote,USA,Middle
2022-01-01,Senior,Full time,Research Scientist,249500.0,US Dollar,249500.0,USA,Not remote,USA,Middle
2022-01-01,Senior,Full time,Research Scientist,149850.0,US Dollar,149850.0,USA,Not remote,USA,Middle
2022-01-01,Middle,Full time,Computer Vision Engineer,56000.0,Euro,58837.0,FRA,Fully remote,FRA,Small
2022-01-01,Senior,Full time,Data Engineer,190000.0,US Dollar,190000.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Data Engineer,120000.0,US Dollar,120000.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Data Analyst,127000.0,US Dollar,127000.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Data Analyst,104000.0,US Dollar,104000.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Data Scientist,210000.0,US Dollar,210000.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Data Scientist,150000.0,US Dollar,150000.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Machine Learning Engineer,150000.0,US Dollar,150000.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Data Engineer,210000.0,US Dollar,210000.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Data Engineer,130000.0,US Dollar,130000.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Data Scientist,182750.0,US Dollar,182750.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Data Scientist,161500.0,US Dollar,161500.0,USA,Fully remote,USA,Middle
2022-01-01,Middle,Full time,Data Analyst,102640.0,US Dollar,102640.0,USA,Fully remote,USA,Middle
2022-01-01,Middle,Full time,Data Analyst,66100.0,US Dollar,66100.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Research Scientist,210000.0,US Dollar,210000.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Research Scientist,150000.0,US Dollar,150000.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Data Engineer,198800.0,US Dollar,198800.0,USA,Not remote,USA,Middle
2022-01-01,Senior,Full time,Data Engineer,122600.0,US Dollar,122600.0,USA,Not remote,USA,Middle
2022-01-01,Middle,Full time,Data Engineer,130000.0,US Dollar,130000.0,USA,Fully remote,USA,Middle
2022-01-01,Middle,Full time,Data Engineer,80000.0,US Dollar,80000.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Data Scientist,136000.0,US Dollar,136000.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Data Scientist,104000.0,US Dollar,104000.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Data Analyst,150000.0,US Dollar,150000.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Data Analyst,100000.0,US Dollar,100000.0,USA,Fully remote,USA,Middle
2022-01-01,Executive,Full time,Data Scientist,159000.0,US Dollar,159000.0,USA,Fully remote,USA,Middle
2022-01-01,Executive,Full time,Data Scientist,130000.0,US Dollar,130000.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Data Engineer,215000.0,US Dollar,215000.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Data Engineer,150000.0,US Dollar,150000.0,USA,Fully remote,USA,Middle
2022-01-01,Middle,Full time,Data Engineer,187000.0,US Dollar,187000.0,USA,Fully remote,USA,Middle
2022-01-01,Middle,Full time,Data Engineer,153000.0,US Dollar,153000.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Machine Learning Engineer,255000.0,US Dollar,255000.0,MEX,Fully remote,MEX,Middle
2022-01-01,Senior,Full time,Machine Learning Engineer,185000.0,US Dollar,185000.0,MEX,Fully remote,MEX,Middle
2022-01-01,Middle,Full time,Data Analyst,350000.0,Pound Sterling,430967.0,GBR,Not remote,GBR,Middle
2022-01-01,Middle,Full time,Data Analyst,45000.0,Pound Sterling,55410.0,GBR,Not remote,GBR,Middle
2022-01-01,Senior,Full time,Data Analyst,48000.0,Euro,50432.0,ESP,Not remote,ESP,Middle
2022-01-01,Senior,Full time,Data Analyst,38000.0,Euro,39925.0,ESP,Not remote,ESP,Middle
2022-01-01,Senior,Full time,Data Analyst,169000.0,US Dollar,169000.0,USA,Not remote,USA,Middle
2022-01-01,Senior,Full time,Data Analyst,110600.0,US Dollar,110600.0,USA,Not remote,USA,Middle
2022-01-01,Junior,Full time,BI Data Analyst,58000.0,Euro,60938.0,DEU,Not remote,DEU,Large
2022-01-01,Senior,Full time,BI Developer,140000.0,US Dollar,140000.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,BI Developer,120000.0,US Dollar,120000.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,3D Computer Vision Researcher,10000.0,US Dollar,10000.0,CAN,Partially remote,ALB,Small
2022-01-01,Junior,Full time,Data Analyst,50000.0,US Dollar,50000.0,USA,Partially remote,USA,Large
2022-01-01,Middle,Full time,MLOps Engineer,134000.0,US Dollar,134000.0,USA,Fully remote,USA,Middle
2022-01-01,Middle,Full time,MLOps Engineer,124000.0,US Dollar,124000.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Data Analyst,166700.0,US Dollar,166700.0,USA,Not remote,USA,Middle
2022-01-01,Senior,Full time,Data Analyst,119000.0,US Dollar,119000.0,USA,Not remote,USA,Middle
2022-01-01,Junior,Full time,Data Scientist,124234.0,US Dollar,124234.0,USA,Not remote,USA,Middle
2022-01-01,Junior,Full time,Data Scientist,74540.0,US Dollar,74540.0,USA,Not remote,USA,Middle
2022-01-01,Middle,Full time,Data Analyst,100000.0,US Dollar,100000.0,USA,Fully remote,USA,Middle
2022-01-01,Middle,Full time,Data Analyst,65000.0,US Dollar,65000.0,USA,Fully remote,USA,Middle
2021-01-01,Middle,Full time,Data Analyst,1250000.0,Indian Rupee,16904.0,IND,Partially remote,IND,Large
2022-01-01,Junior,Full time,AI Scientist,200000.0,US Dollar,200000.0,CAN,Partially remote,CAN,Large
2022-01-01,Junior,Full time,Machine Learning Engineer,12000.0,US Dollar,12000.0,ARG,Fully remote,ARG,Large
2022-01-01,Senior,Full time,Data Engineer,220000.0,US Dollar,220000.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Data Engineer,146000.0,US Dollar,146000.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Data Engineer,65000.0,Euro,68293.0,ESP,Not remote,ESP,Middle
2022-01-01,Senior,Full time,Data Specialist,110000.0,US Dollar,110000.0,USA,Not remote,USA,Middle
2022-01-01,Senior,Full time,Data Specialist,70000.0,US Dollar,70000.0,USA,Not remote,USA,Middle
2022-01-01,Senior,Full time,Data Architect,190000.0,US Dollar,190000.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Data Architect,135000.0,US Dollar,135000.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Data Scientist,128000.0,US Dollar,128000.0,USA,Not remote,USA,Middle
2022-01-01,Senior,Full time,Data Scientist,81500.0,US Dollar,81500.0,USA,Not remote,USA,Middle
2022-01-01,Senior,Full time,Data Scientist,173000.0,US Dollar,173000.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Data Scientist,110000.0,US Dollar,110000.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Machine Learning Engineer,192000.0,US Dollar,192000.0,USA,Not remote,USA,Middle
2022-01-01,Senior,Full time,Machine Learning Engineer,120000.0,US Dollar,120000.0,USA,Not remote,USA,Middle
2022-01-01,Senior,Full time,Principal Machine Learning Engineer,190000.0,US Dollar,190000.0,USA,Fully remote,USA,Large
2022-01-01,Senior,Full time,Data Engineer,194000.0,US Dollar,194000.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Data Analyst,201000.0,US Dollar,201000.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Data Analyst,89200.0,US Dollar,89200.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Data Scientist,165000.0,US Dollar,165000.0,USA,Not remote,USA,Middle
2022-01-01,Senior,Full time,Data Scientist,125000.0,US Dollar,125000.0,USA,Not remote,USA,Middle
2022-01-01,Senior,Full time,Applied Scientist,230000.0,US Dollar,230000.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Applied Scientist,196000.0,US Dollar,196000.0,USA,Fully remote,USA,Middle
2022-01-01,Middle,Full time,Machine Learning Engineer,130000.0,US Dollar,130000.0,USA,Not remote,USA,Middle
2022-01-01,Middle,Full time,Machine Learning Engineer,90000.0,US Dollar,90000.0,USA,Not remote,USA,Middle
2022-01-01,Middle,Full time,Machine Learning Researcher,150000.0,US Dollar,150000.0,USA,Fully remote,USA,Middle
2022-01-01,Middle,Full time,Machine Learning Researcher,100000.0,US Dollar,100000.0,USA,Fully remote,USA,Middle
2022-01-01,Middle,Full time,Machine Learning Engineer,230000.0,US Dollar,230000.0,USA,Not remote,USA,Middle
2022-01-01,Middle,Full time,Machine Learning Engineer,150000.0,US Dollar,150000.0,USA,Not remote,USA,Middle
2022-01-01,Middle,Full time,Machine Learning Researcher,130000.0,US Dollar,130000.0,USA,Fully remote,USA,Middle
2022-01-01,Middle,Full time,Data Scientist,180000.0,US Dollar,180000.0,USA,Not remote,USA,Middle
2022-01-01,Middle,Full time,Data Scientist,120000.0,US Dollar,120000.0,USA,Not remote,USA,Middle
2022-01-01,Senior,Full time,Data Analyst,192500.0,US Dollar,192500.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Data Analyst,140000.0,US Dollar,140000.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Data Engineer,152500.0,US Dollar,152500.0,USA,Not remote,USA,Middle
2022-01-01,Senior,Full time,Data Analyst,65000.0,US Dollar,65000.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Data Analyst,55000.0,US Dollar,55000.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Data Engineer,178750.0,US Dollar,178750.0,USA,Not remote,USA,Middle
2022-01-01,Senior,Full time,Data Engineer,160000.0,US Dollar,160000.0,USA,Not remote,USA,Middle
2022-01-01,Middle,Full time,Data Scientist,60000.0,Euro,63040.0,FRA,Fully remote,FRA,Middle
2022-01-01,Middle,Full time,Machine Learning Scientist,165000.0,US Dollar,165000.0,USA,Not remote,USA,Middle
2022-01-01,Middle,Full time,Machine Learning Scientist,135000.0,US Dollar,135000.0,USA,Not remote,USA,Middle
2022-01-01,Senior,Full time,Analytics Engineer,170000.0,US Dollar,170000.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Analytics Engineer,125000.0,US Dollar,125000.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Data Engineer,105000.0,US Dollar,105000.0,USA,Not remote,USA,Middle
2022-01-01,Senior,Full time,Data Engineer,70000.0,US Dollar,70000.0,USA,Not remote,USA,Middle
2022-01-01,Senior,Full time,Data Scientist,130000.0,US Dollar,130000.0,USA,Not remote,USA,Middle
2022-01-01,Senior,Full time,Data Scientist,95000.0,US Dollar,95000.0,USA,Not remote,USA,Middle
2022-01-01,Senior,Full time,Data Scientist,203500.0,US Dollar,203500.0,USA,Not remote,USA,Middle
2022-01-01,Senior,Full time,Data Scientist,152000.0,US Dollar,152000.0,USA,Not remote,USA,Middle
2022-01-01,Senior,Full time,Data Engineer,197430.0,US Dollar,197430.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Data Engineer,134760.0,US Dollar,134760.0,USA,Fully remote,USA,Middle
2022-01-01,Middle,Full time,Data Scientist,120000.0,US Dollar,120000.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Data Engineer,197000.0,US Dollar,197000.0,USA,Not remote,USA,Middle
2022-01-01,Senior,Full time,Data Engineer,99000.0,US Dollar,99000.0,USA,Not remote,USA,Middle
2022-01-01,Senior,Full time,Data Engineer,162000.0,US Dollar,162000.0,USA,Fully remote,USA,Middle
2022-01-01,Middle,Full time,Data Engineer,105120.0,Euro,110446.0,LTU,Not remote,LTU,Middle
2022-01-01,Middle,Full time,Data Engineer,75360.0,Euro,79178.0,LTU,Not remote,LTU,Middle
2022-01-01,Middle,Full time,Data Science Consultant,57000.0,Pound Sterling,70186.0,GBR,Not remote,GBR,Middle
2022-01-01,Middle,Full time,Data Science Consultant,42000.0,Pound Sterling,51716.0,GBR,Not remote,GBR,Middle
2022-01-01,Senior,Full time,Data Architect,149040.0,US Dollar,149040.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Data Architect,113900.0,US Dollar,113900.0,USA,Fully remote,USA,Middle
2020-01-01,Middle,Full time,Business Data Analyst,95000.0,US Dollar,95000.0,USA,Not remote,USA,Middle
2021-01-01,Senior,Full time,Data Analyst,115000.0,US Dollar,115000.0,USA,Fully remote,USA,Small
2022-01-01,Senior,Full time,Data Analyst,171000.0,US Dollar,171000.0,USA,Fully remote,AUS,Large
2022-01-01,Junior,Full time,Data Analytics Engineer,13000.0,US Dollar,13000.0,ARG,Fully remote,ARG,Small
2022-01-01,Junior,Freelance,Data Analytics Consultant,50000.0,US Dollar,50000.0,BEL,Fully remote,USA,Small
2022-01-01,Senior,Full time,Data Scientist,185900.0,US Dollar,185900.0,USA,Not remote,USA,Middle
2022-01-01,Senior,Full time,Data Scientist,129300.0,US Dollar,129300.0,USA,Not remote,USA,Middle
2022-01-01,Senior,Full time,Data Engineer,230000.0,US Dollar,230000.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Data Engineer,154600.0,US Dollar,154600.0,USA,Fully remote,USA,Middle
2022-01-01,Middle,Full time,Data Engineer,75000.0,US Dollar,75000.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Data Engineer,213000.0,US Dollar,213000.0,USA,Not remote,USA,Middle
2022-01-01,Senior,Full time,Data Engineer,152000.0,US Dollar,152000.0,USA,Not remote,USA,Middle
2022-01-01,Senior,Full time,Data Scientist,120000.0,US Dollar,120000.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Data Scientist,110000.0,US Dollar,110000.0,USA,Not remote,USA,Middle
2022-01-01,Senior,Full time,Data Scientist,70000.0,US Dollar,70000.0,USA,Not remote,USA,Middle
2022-01-01,Senior,Full time,Machine Learning Software Engineer,227200.0,US Dollar,227200.0,CAN,Fully remote,CAN,Middle
2022-01-01,Senior,Full time,Machine Learning Software Engineer,168000.0,US Dollar,168000.0,CAN,Fully remote,CAN,Middle
2021-01-01,Junior,Full time,3D Computer Vision Researcher,20000.0,US Dollar,20000.0,ASM,Not remote,ASM,Middle
2022-01-01,Middle,Full time,Data Scientist,61000.0,Euro,64090.0,DEU,Not remote,DEU,Middle
2022-01-01,Middle,Full time,Data Scientist,58000.0,Euro,60938.0,DEU,Not remote,DEU,Middle
2022-01-01,Senior,Full time,ML Engineer,243000.0,US Dollar,243000.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,ML Engineer,183000.0,US Dollar,183000.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Data Engineer,150000.0,US Dollar,150000.0,USA,Not remote,USA,Middle
2022-01-01,Middle,Full time,Data Scientist,130000.0,US Dollar,130000.0,USA,Fully remote,USA,Middle
2022-01-01,Middle,Full time,Data Scientist,90000.0,US Dollar,90000.0,USA,Fully remote,USA,Middle
2022-01-01,Middle,Full time,Data Analyst,165000.0,US Dollar,165000.0,USA,Not remote,USA,Middle
2022-01-01,Middle,Full time,Data Analyst,124000.0,US Dollar,124000.0,USA,Not remote,USA,Middle
2022-01-01,Senior,Full time,Data Engineer,178000.0,US Dollar,178000.0,CAN,Not remote,CAN,Middle
2022-01-01,Senior,Full time,Data Engineer,132000.0,US Dollar,132000.0,CAN,Not remote,CAN,Middle
2022-01-01,Senior,Full time,Data Engineer,300000.0,US Dollar,300000.0,USA,Not remote,USA,Middle
2022-01-01,Senior,Full time,Data Analyst,116000.0,US Dollar,116000.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Data Analyst,96000.0,US Dollar,96000.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Data Analyst,75000.0,Pound Sterling,92350.0,GBR,Not remote,GBR,Middle
2022-01-01,Senior,Full time,Data Analyst,57000.0,Pound Sterling,70186.0,GBR,Not remote,GBR,Middle
2022-01-01,Senior,Full time,Data Analyst,105000.0,US Dollar,105000.0,USA,Not remote,USA,Middle
2022-01-01,Senior,Full time,Data Analyst,70000.0,US Dollar,70000.0,USA,Not remote,USA,Middle
2022-01-01,Middle,Full time,Machine Learning Researcher,137000.0,Canadian Dollar,105236.0,CAN,Partially remote,CAN,Large
2022-01-01,Senior,Full time,Data Engineer,129400.0,US Dollar,129400.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Data Analyst,100000.0,US Dollar,100000.0,USA,Not remote,USA,Middle
2022-01-01,Junior,Full time,Machine Learning Engineer,189750.0,US Dollar,189750.0,USA,Not remote,USA,Middle
2022-01-01,Junior,Full time,Machine Learning Engineer,140250.0,US Dollar,140250.0,USA,Not remote,USA,Middle
2022-01-01,Senior,Full time,Data Analyst,130000.0,US Dollar,130000.0,USA,Not remote,USA,Middle
2022-01-01,Middle,Full time,Data Analyst,160000.0,US Dollar,160000.0,USA,Not remote,USA,Middle
2022-01-01,Middle,Full time,Data Analyst,109000.0,US Dollar,109000.0,USA,Not remote,USA,Middle
2022-01-01,Senior,Full time,Research Engineer,250000.0,US Dollar,250000.0,USA,Not remote,USA,Middle
2022-01-01,Senior,Full time,Research Engineer,150000.0,US Dollar,150000.0,USA,Not remote,USA,Middle
2022-01-01,Middle,Full time,Data Analyst,206000.0,US Dollar,206000.0,USA,Not remote,USA,Middle
2022-01-01,Senior,Full time,Data Engineer,135000.0,US Dollar,135000.0,USA,Not remote,USA,Middle
2022-01-01,Senior,Full time,Machine Learning Engineer,110000.0,Euro,115573.0,FRA,Fully remote,FRA,Middle
2022-01-01,Senior,Full time,Machine Learning Engineer,70000.0,Euro,73546.0,FRA,Fully remote,FRA,Middle
2022-01-01,Senior,Full time,Data Engineer,40000.0,Euro,42026.0,ESP,Not remote,ESP,Middle
2022-01-01,Senior,Full time,Data Engineer,191200.0,US Dollar,191200.0,USA,Not remote,USA,Middle
2022-01-01,Junior,Full time,Machine Learning Research Engineer,63000.0,Euro,66192.0,DEU,Partially remote,DEU,Large
2022-01-01,Junior,Full time,3D Computer Vision Researcher,50000.0,US Dollar,50000.0,USA,Fully remote,CRI,Small
2022-01-01,Senior,Full time,Data Engineer,230000.0,US Dollar,230000.0,USA,Not remote,USA,Large
2022-01-01,Senior,Full time,Data Engineer,154600.0,US Dollar,154600.0,USA,Not remote,USA,Large
2022-01-01,Middle,Full time,Data Analyst,80000.0,US Dollar,80000.0,USA,Fully remote,USA,Large
2022-01-01,Senior,Full time,Analytics Engineer,135000.0,US Dollar,135000.0,USA,Not remote,USA,Middle
2022-01-01,Senior,Full time,Analytics Engineer,110000.0,US Dollar,110000.0,USA,Not remote,USA,Middle
2022-01-01,Middle,Full time,Data Analytics Manager,155000.0,US Dollar,155000.0,USA,Not remote,USA,Middle
2022-01-01,Middle,Full time,Data Analytics Manager,140000.0,US Dollar,140000.0,USA,Not remote,USA,Middle
2022-01-01,Senior,Full time,Data Engineer,205000.0,US Dollar,205000.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Data Engineer,179500.0,US Dollar,179500.0,USA,Not remote,USA,Middle
2022-01-01,Senior,Full time,Data Engineer,134000.0,US Dollar,134000.0,USA,Not remote,USA,Middle
2022-01-01,Senior,Full time,Data Scientist,145000.0,US Dollar,145000.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Data Architect,235000.0,US Dollar,235000.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Data Architect,175000.0,US Dollar,175000.0,USA,Fully remote,USA,Middle
2022-01-01,Junior,Full time,Data Science Consultant,26000.0,Euro,27317.0,ESP,Partially remote,ESP,Large
2022-01-01,Middle,Full time,Data Engineer,90000.0,US Dollar,90000.0,USA,Fully remote,USA,Middle
2022-01-01,Middle,Full time,Data Specialist,165000.0,US Dollar,165000.0,USA,Not remote,USA,Middle
2022-01-01,Middle,Full time,Data Specialist,135000.0,US Dollar,135000.0,USA,Not remote,USA,Middle
2022-01-01,Senior,Full time,Data Engineer,168400.0,US Dollar,168400.0,USA,Not remote,USA,Middle
2022-01-01,Senior,Full time,Data Engineer,105200.0,US Dollar,105200.0,USA,Not remote,USA,Middle
2022-01-01,Middle,Full time,Deep Learning Engineer,70000.0,Pound Sterling,86193.0,GBR,Fully remote,GBR,Middle
2022-01-01,Middle,Full time,Deep Learning Engineer,40000.0,Pound Sterling,49253.0,GBR,Fully remote,GBR,Middle
2022-01-01,Senior,Full time,Data Engineer,200000.0,US Dollar,200000.0,USA,Not remote,USA,Middle
2022-01-01,Senior,Full time,Data Scientist,198800.0,US Dollar,198800.0,USA,Not remote,USA,Middle
2022-01-01,Senior,Full time,Data Scientist,122600.0,US Dollar,122600.0,USA,Not remote,USA,Middle
2022-01-01,Junior,Freelance,Machine Learning Engineer,100000.0,US Dollar,100000.0,IRN,Fully remote,IRN,Middle
2022-01-01,Middle,Full time,BI Data Analyst,100000.0,Euro,105066.0,FRA,Partially remote,FRA,Middle
2022-01-01,Middle,Full time,Analytics Engineer,85000.0,Pound Sterling,104663.0,GBR,Not remote,GBR,Middle
2022-01-01,Middle,Full time,Analytics Engineer,60000.0,Pound Sterling,73880.0,GBR,Not remote,GBR,Middle
2022-01-01,Senior,Full time,Data Engineer,125000.0,US Dollar,125000.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Data Engineer,110000.0,US Dollar,110000.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Data Scientist,148000.0,US Dollar,148000.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Data Scientist,107000.0,US Dollar,107000.0,USA,Fully remote,USA,Middle
2022-01-01,Middle,Full time,Data Analyst,100000.0,US Dollar,100000.0,CAN,Not remote,CAN,Middle
2022-01-01,Middle,Full time,Data Analyst,65000.0,US Dollar,65000.0,CAN,Not remote,CAN,Middle
2022-01-01,Senior,Full time,Data Engineer,60000.0,Euro,63040.0,PRT,Not remote,PRT,Middle
2022-01-01,Senior,Full time,Data Engineer,35000.0,Euro,36773.0,PRT,Not remote,PRT,Middle
2022-01-01,Senior,Full time,Data Science Manager,299500.0,US Dollar,299500.0,USA,Not remote,USA,Middle
